view_history,rt,part,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,stimulus,key_press,button_pressed,make_sense,correct,responses,correct_letters,set_number,size,letters_recalled,audio_id,audio_file,retransc
,,Audio,audio-keyboard-response,424,2605936,0.0-424.0,20,audio/mp3/conf-176.mp3,,,,,,,,,,176,conf-176.mp3,
,12502,Retranscription,survey-html-form,425,2618445,0.0-425.0,20,,,,,,"{""rep"":""but over and over our 75 year study has shown""}",,,,,,,but over and over our 75 year study has shown
,,Audio,audio-keyboard-response,426,2621325,0.0-426.0,20,audio/mp3/conf-177.mp3,,,,,,,,,,177,conf-177.mp3,
,5009,Retranscription,survey-html-form,427,2626340,0.0-427.0,20,,,,,,"{""rep"":""that the people who fared the be""}",,,,,,,that the people who fared the be
,,Audio,audio-keyboard-response,428,2630515,0.0-428.0,20,audio/mp3/conf-178.mp3,,,,,,,,,,178,conf-178.mp3,
,10000,Retranscription,survey-html-form,429,2640521,0.0-429.0,20,,,,,,"{""rep"":""were the people who leaned into relationshi""}",,,,,,,were the people who leaned into relationshi
,,Audio,audio-keyboard-response,430,2645034,0.0-430.0,20,audio/mp3/conf-179.mp3,,,,,,,,,,179,conf-179.mp3,
,10002,Retranscription,survey-html-form,431,2655045,0.0-431.0,20,,,,,,"{""rep"":""with family, with friends, with community""}",,,,,,,"with family, with friends, with community"
,,Audio,audio-keyboard-response,432,2657124,0.0-432.0,20,audio/mp3/conf-180.mp3,,,,,,,,,,180,conf-180.mp3,
,4998,Retranscription,survey-html-form,433,2662129,0.0-433.0,20,,,,,,"{""rep"":""so what about you""}",,,,,,,so what about you
,,Audio,audio-keyboard-response,434,2667056,0.0-434.0,20,audio/mp3/conf-181.mp3,,,,,,,,,,181,conf-181.mp3,
,9997,Retranscription,survey-html-form,435,2677066,0.0-435.0,20,,,,,,"{""rep"":""let s say you are 25 or you are 40 or you r""}",,,,,,,let s say you are 25 or you are 40 or you r
,,Audio,audio-keyboard-response,436,2680855,0.0-436.0,20,audio/mp3/conf-182.mp3,,,,,,,,,,182,conf-182.mp3,
,7509,Retranscription,survey-html-form,437,2688370,0.0-437.0,20,,,,,,"{""rep"":""what might even leaning into relationship""}",,,,,,,what might even leaning into relationship
,,Audio,audio-keyboard-response,438,2692485,0.0-438.0,20,audio/mp3/conf-183.mp3,,,,,,,,,,183,conf-183.mp3,
,10010,Retranscription,survey-html-form,439,2702501,0.0-439.0,20,,,,,,"{""rep"":""well the possibilities are practically endless""}",,,,,,,well the possibilities are practically endless
,,Audio,audio-keyboard-response,440,2705805,0.0-440.0,20,audio/mp3/conf-184.mp3,,,,,,,,,,184,conf-184.mp3,
,7510,Retranscription,survey-html-form,441,2713321,0.0-441.0,20,,,,,,"{""rep"":""it light be something as simple a""}",,,,,,,it light be something as simple a
,,Audio,audio-keyboard-response,442,2717215,0.0-442.0,20,audio/mp3/conf-185.mp3,,,,,,,,,,185,conf-185.mp3,
,7497,Retranscription,survey-html-form,443,2724720,0.0-443.0,20,,,,,,"{""rep"":""replacing screen time with people time""}",,,,,,,replacing screen time with people time
,,Audio,audio-keyboard-response,444,2729635,0.0-444.0,20,audio/mp3/conf-186.mp3,,,,,,,,,,186,conf-186.mp3,
,10008,Retranscription,survey-html-form,445,2739649,0.0-445.0,20,,,,,,"{""rep"":""or... or doing something new together""}",,,,,,,or... or doing something new together
,,Audio,audio-keyboard-response,446,2742675,0.0-446.0,20,audio/mp3/conf-187.mp3,,,,,,,,,,187,conf-187.mp3,
,7499,Retranscription,survey-html-form,447,2750180,0.0-447.0,20,,,,,,"{""rep"":""long walks or date nights""}",,,,,,,long walks or date nights
,,Audio,audio-keyboard-response,448,2755374,0.0-448.0,20,audio/mp3/conf-188.mp3,,,,,,,,,,188,conf-188.mp3,
,12502,Retranscription,survey-html-form,449,2767886,0.0-449.0,20,,,,,,"{""rep"":""or reaching out to this family member you have not spoken to ""}",,,,,,,or reaching out to this family member you have not spoken to 
,,Audio,audio-keyboard-response,450,2771794,0.0-450.0,20,audio/mp3/conf-189.mp3,,,,,,,,,,189,conf-189.mp3,
,7498,Retranscription,survey-html-form,451,2779297,0.0-451.0,20,,,,,,"{""rep"":""because all these too common family""}",,,,,,,because all these too common family
,,Audio,audio-keyboard-response,452,2784805,0.0-452.0,20,audio/mp3/conf-190.mp3,,,,,,,,,,190,conf-190.mp3,
,12509,Retranscription,survey-html-form,453,2797320,0.0-453.0,20,,,,,,"{""rep"":""take a terrible toll on the people who hold the grudges""}",,,,,,,take a terrible toll on the people who hold the grudges
,,Audio,audio-keyboard-response,454,2802095,0.0-454.0,20,audio/mp3/conf-191.mp3,,,,,,,,,,191,conf-191.mp3,
,10000,Retranscription,survey-html-form,455,2812100,0.0-455.0,20,,,,,,"{""rep"":""I d like to close with a quote from Mark Twain""}",,,,,,,I d like to close with a quote from Mark Twain
,,Audio,audio-keyboard-response,456,2815004,0.0-456.0,20,audio/mp3/conf-192.mp3,,,,,,,,,,192,conf-192.mp3,
,5008,Retranscription,survey-html-form,457,2820020,0.0-457.0,20,,,,,,"{""rep"":""more than a century ago""}",,,,,,,more than a century ago
,,Audio,audio-keyboard-response,458,2824805,0.0-458.0,20,audio/mp3/conf-193.mp3,,,,,,,,,,193,conf-193.mp3,
,10005,Retranscription,survey-html-form,459,2834817,0.0-459.0,20,,,,,,"{""rep"":""he was looking back on his life and he wort""}",,,,,,,he was looking back on his life and he wort
,,Audio,audio-keyboard-response,460,2839435,0.0-460.0,20,audio/mp3/conf-194.mp3,,,,,,,,,,194,conf-194.mp3,
,9998,Retranscription,survey-html-form,461,2849440,0.0-461.0,20,,,,,,"{""rep"":""there is not time so brief as life""}",,,,,,,there is not time so brief as life
,,Audio,audio-keyboard-response,462,2851845,0.0-462.0,20,audio/mp3/conf-195.mp3,,,,,,,,,,195,conf-195.mp3,
,4998,Retranscription,survey-html-form,463,2856850,0.0-463.0,20,,,,,,"{""rep"":""for beckerings ""}",,,,,,,for beckerings 
,,Audio,audio-keyboard-response,464,2861395,0.0-464.0,20,audio/mp3/conf-196.mp3,,,,,,,,,,196,conf-196.mp3,
,10009,Retranscription,survey-html-form,465,2871411,0.0-465.0,20,,,,,,"{""rep"":""apologies, heart burnings, ""}",,,,,,,"apologies, heart burnings, "
,,Audio,audio-keyboard-response,466,2877164,0.0-466.0,20,audio/mp3/conf-197.mp3,,,,,,,,,,197,conf-197.mp3,
,12511,Retranscription,survey-html-form,467,2889681,0.0-467.0,20,,,,,,"{""rep"":""there is only time for loving and... instant so to speak""}",,,,,,,there is only time for loving and... instant so to speak
,,Audio,audio-keyboard-response,468,2897054,0.0-468.0,20,audio/mp3/conf-198.mp3,,,,,,,,,,198,conf-198.mp3,
,17500,Retranscription,survey-html-form,469,2914560,0.0-469.0,20,,,,,,"{""rep"":""for that, for good life is built with good relationships""}",,,,,,,"for that, for good life is built with good relationships"
,,Pause,html-keyboard-response,470,2916569,0.0-470.0,20,<h1>Reading Span</h1>,,,,,,,,,,,,
,5026,sentence-post,html-button-response,471,2922110,0.0-471.0,20,<p style='font-size: 1.3em'>Wendy went to check her mail but all she received were cats.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,472,2923124,0.0-472.0,20,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
,4325,sentence-post,html-button-response,473,2927759,0.0-473.0,20,"<p style='font-size: 1.3em'>Realizing that she was late, Julia rushed to pick up her child from speaker.</p>",,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,474,2928777,0.0-474.0,20,<p class='mono' style='font-size: 2.5em' >S</p>,,,,,,,,,,,,
,3067,sentence-post,html-button-response,475,2932155,0.0-475.0,20,<p style='font-size: 1.3em'>Paul likes to cry long distances in the park near his house.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,476,2933162,0.0-476.0,20,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,4416,sentence-post,html-button-response,477,2937888,0.0-477.0,20,<p style='font-size: 1.3em'>The sick boy had to stay home from school because he had a phone.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,478,2938893,0.0-478.0,20,<p class='mono' style='font-size: 2.5em' >Q</p>,,,,,,,,,,,,
,5313,sentence-post,html-button-response,479,2944518,0.0-479.0,20,<p style='font-size: 1.3em'>The judge gave the boy community sweat for stealing the candy bar.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,480,2945525,0.0-480.0,20,<p class='mono' style='font-size: 2.5em' >N</p>,,,,,,,,,,,,
,9424,recall-post,survey-html-form,481,2955261,0.0-481.0,20,,,,,1,"{""response"":""KSHQN""}",KSHQN,1,5,KSHQN,,,
,4497,sentence-post,html-button-response,482,2959761,0.0-482.0,20,<p style='font-size: 1.3em'>Women fall in jump with their infants at first sight or even sooner.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,483,2960766,0.0-483.0,20,<p class='mono' style='font-size: 2.5em' >N</p>,,,,,,,,,,,,
,3037,sentence-post,html-button-response,484,2964117,0.0-484.0,20,<p style='font-size: 1.3em'>Jason's family likes to visit him in Atlanta during the cherry every year.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,485,2965127,0.0-485.0,20,<p class='mono' style='font-size: 2.5em' >R</p>,,,,,,,,,,,,
,3528,sentence-post,html-button-response,486,2968969,0.0-486.0,20,<p style='font-size: 1.3em'>The doctor told my aunt that she would feel better after getting happy.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,487,2969984,0.0-487.0,20,<p class='mono' style='font-size: 2.5em' >P</p>,,,,,,,,,,,,
,3123,sentence-post,html-button-response,488,2973419,0.0-488.0,20,<p style='font-size: 1.3em'>The printer sprinted when he tried to print out his report last night.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,489,2974426,0.0-489.0,20,<p class='mono' style='font-size: 2.5em' >J</p>,,,,,,,,,,,,
,4657,recall-post,survey-html-form,490,2979398,0.0-490.0,20,,,,,1,"{""response"":""NRPJ""}",NRPJ,2,4,NRPJ,,,
,4167,sentence-post,html-button-response,491,2983567,0.0-491.0,20,<p style='font-size: 1.3em'>Nick's hockey team won their final game this past weekend at the shoes.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,492,2984580,0.0-492.0,20,<p class='mono' style='font-size: 2.5em' >J</p>,,,,,,,,,,,,
,2753,sentence-post,html-button-response,493,2987645,0.0-493.0,20,<p style='font-size: 1.3em'>My mother and father have always wanted to live near the cup.</p>,,0,0,1,,,,,,,,
,,letter-post,html-keyboard-response,494,2988661,0.0-494.0,20,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,4434,sentence-post,html-button-response,495,2993406,0.0-495.0,20,"<p style='font-size: 1.3em'>The prom was only three days away, but neither girl had a dress yet.</p>",,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,496,2994410,0.0-496.0,20,<p class='mono' style='font-size: 2.5em' >S</p>,,,,,,,,,,,,
,3161,sentence-post,html-button-response,497,2997883,0.0-497.0,20,<p style='font-size: 1.3em'>The children entered in a talent contest to win a trip to Disney World.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,498,2998893,0.0-498.0,20,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
,3167,sentence-post,html-button-response,499,3002370,0.0-499.0,20,<p style='font-size: 1.3em'>They were worried that all of their luggage would not fit in the car.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,500,3003375,0.0-500.0,20,<p class='mono' style='font-size: 2.5em' >N</p>,,,,,,,,,,,,
,4799,sentence-post,html-button-response,501,3008484,0.0-501.0,20,<p style='font-size: 1.3em'>The seventh graders had to build a volcano for their science class.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,502,3009486,0.0-502.0,20,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,7513,recall-post,survey-html-form,503,3017310,0.0-503.0,20,,,,,1,"{""response"":""JHSKNY""}",JHSKNY,3,6,JHSKNY,,,
,3477,sentence-post,html-button-response,504,3020790,0.0-504.0,20,<p style='font-size: 1.3em'>The college students went to New York in March and it snowed.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,505,3021798,0.0-505.0,20,<p class='mono' style='font-size: 2.5em' >T</p>,,,,,,,,,,,,
,3178,sentence-post,html-button-response,506,3025290,0.0-506.0,20,<p style='font-size: 1.3em'>She had to cancel the appointment because she caught the flu yesterday.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,507,3026305,0.0-507.0,20,<p class='mono' style='font-size: 2.5em' >P</p>,,,,,,,,,,,,
,4552,sentence-post,html-button-response,508,3031171,0.0-508.0,20,<p style='font-size: 1.3em'>Doug helped his family dig in their backyard for their new swimming pool.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,509,3032187,0.0-509.0,20,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,3545,sentence-post,html-button-response,510,3036043,0.0-510.0,20,<p style='font-size: 1.3em'>The dogs were very excited about going for a walk in the park.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,511,3037048,0.0-511.0,20,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
,5086,sentence-post,html-button-response,512,3042445,0.0-512.0,20,"<p style='font-size: 1.3em'>In the spring, the large birdfeeder outside my window attracts many birds.</p>",,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,513,3043457,0.0-513.0,20,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,6182,recall-post,survey-html-form,514,3049951,0.0-514.0,20,,,,,1,"{""response"":""TPYKH""}",TPYKH,4,5,TPYKH,,,
,3766,sentence-post,html-button-response,515,3053720,0.0-515.0,20,"<p style='font-size: 1.3em'>Before Katie left for the city, she took a self-defense class at the gym.</p>",,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,516,3054733,0.0-516.0,20,<p class='mono' style='font-size: 2.5em' >S</p>,,,,,,,,,,,,
,2574,sentence-post,html-button-response,517,3057620,0.0-517.0,20,<p style='font-size: 1.3em'>Mary was excited about her new furniture that she had bought on sale.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,518,3058623,0.0-518.0,20,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,3031,sentence-post,html-button-response,519,3061965,0.0-519.0,20,<p style='font-size: 1.3em'>The class did not think the professor's lecture on history was very interesting.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,520,3062971,0.0-520.0,20,<p class='mono' style='font-size: 2.5em' >J</p>,,,,,,,,,,,,
,2546,sentence-post,html-button-response,521,3065827,0.0-521.0,20,<p style='font-size: 1.3em'>Jane forgot to bring her umbrella and got wet in the rain.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,522,3066843,0.0-522.0,20,<p class='mono' style='font-size: 2.5em' >F</p>,,,,,,,,,,,,
,5835,sentence-post,html-button-response,523,3072991,0.0-523.0,20,<p style='font-size: 1.3em'>Dan walked around the streets posting signs and looking for his lost puppy.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,524,3074005,0.0-524.0,20,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,4201,sentence-post,html-button-response,525,3078521,0.0-525.0,20,<p style='font-size: 1.3em'>The couple decided that they wanted to have a picnic in the park.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,526,3079523,0.0-526.0,20,<p class='mono' style='font-size: 2.5em' >R</p>,,,,,,,,,,,,
,10515,recall-post,survey-html-form,527,3090352,0.0-527.0,20,,,,,0,"{""response"":""SHJFYL""}",SHJFYR,5,6,SHJFYL,,,
,3391,sentence-post,html-button-response,528,3093744,0.0-528.0,20,<p style='font-size: 1.3em'>The girls were very excited about moving into their new house next week.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,529,3094750,0.0-529.0,20,<p class='mono' style='font-size: 2.5em' >T</p>,,,,,,,,,,,,
,4975,sentence-post,html-button-response,530,3100037,0.0-530.0,20,<p style='font-size: 1.3em'>Joseph told his mother that he was probably going to fail sixth grade math.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,531,3101044,0.0-531.0,20,<p class='mono' style='font-size: 2.5em' >N</p>,,,,,,,,,,,,
,3305,sentence-post,html-button-response,532,3104661,0.0-532.0,20,<p style='font-size: 1.3em'>We like to eat eggs and bacon for breakfast in the morning.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,533,3105663,0.0-533.0,20,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
,5369,sentence-post,html-button-response,534,3111344,0.0-534.0,20,<p style='font-size: 1.3em'>Harry plans to play a lot of golf when he retires from his job.</p>,,1,1,1,,,,,,,,
,,letter-post,html-keyboard-response,535,3112357,0.0-535.0,20,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,4636,recall-post,survey-html-form,536,3117304,0.0-536.0,20,,,,,1,"{""response"":""TNKH""}",TNKH,6,4,TNKH,,,
,,,fullscreen,537,3118316,0.0-537.0,20,,,,,,,,,,,,,
,,,fullscreen,0,4068,0.0-0.0,18,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3088.4900000019115},{""page_index"":1,""viewing_time"":14152.644999994664},{""page_index"":2,""viewing_time"":8234.420000000682}]",25477.180000002,instruction,instructions,1,29552,0.0-1.0,18,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":24971.904999998515},{""page_index"":1,""viewing_time"":9088.024999997288}]",34060.290000001,instruction,instructions,2,63614,0.0-2.0,18,,,,,,,,,,,,,
,,Pause,html-keyboard-response,3,64622,0.0-3.0,18,"",,,,,,,,,,,,
,5482.4949999966,sentence-pre,html-button-response,4,70109,0.0-4.0,18,"<p style='font-size: 1.3em'>When I get up in the morning, the first thing I do is feed my dog.</p>",,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,5,71113,0.0-5.0,18,<p class='mono' style='font-size: 2.5em' >Q</p>,,,,,,,,,,,,
,6022.7650000015,sentence-pre,html-button-response,6,77439,0.0-6.0,18,"<p style='font-size: 1.3em'>After yelling at the game, I knew I would have a tall voice.</p>",,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,7,78444,0.0-7.0,18,<p class='mono' style='font-size: 2.5em' >R</p>,,,,,,,,,,,,
,7066.4399999951,sentence-pre,html-button-response,8,85813,0.0-8.0,18,<p style='font-size: 1.3em'>Mary was asked to stop at the new mall to pick up several items.</p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,9,86817,0.0-9.0,18,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,8121.0950000022,sentence-pre,html-button-response,10,95241,0.0-10.0,18,"<p style='font-size: 1.3em'>When it is cold, my mother always makes me wear a cap on my head.</p>",,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,11,96244,0.0-11.0,18,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,8341.9300000023,sentence-pre,html-button-response,12,104891,0.0-12.0,18,<p style='font-size: 1.3em'>All parents hope their list will grow up to be intelligent.</p>,,1,0,0,,,,,,,,
,,letter-pre,html-keyboard-response,13,105896,0.0-13.0,18,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
,8900.705,recall-pre,survey-html-form,14,115110,0.0-14.0,18,,,,,0,"{""response"":""QRLPK""}",QRYHK,1,5,QRLPK,,,
,8192.9750000054,sentence-pre,html-button-response,15,123306,0.0-15.0,18,"<p style='font-size: 1.3em'>When John and Amy moved to Canada, their wish had a huge garage sale.</p>",,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,16,124310,0.0-16.0,18,<p class='mono' style='font-size: 2.5em' >P</p>,,,,,,,,,,,,
,8722.3249999952,sentence-pre,html-button-response,17,133336,0.0-17.0,18,"<p style='font-size: 1.3em'>In the fall, my gift and I love to work together in the yard.</p>",,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,18,134339,0.0-18.0,18,<p class='mono' style='font-size: 2.5em' >F</p>,,,,,,,,,,,,
,7228.1100000037,sentence-pre,html-button-response,19,141870,0.0-19.0,18,"<p style='font-size: 1.3em'>At church yesterday morning, Jim's daughter made a terrible plum.</p>",,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,20,142873,0.0-20.0,18,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,12587.41,sentence-pre,html-button-response,21,155764,0.0-21.0,18,"<p style='font-size: 1.3em'>Unaware of the hunter, the deer wandered into his shotgun range. </p>",,0,1,0,,,,,,,,
,,letter-pre,html-keyboard-response,22,156768,0.0-22.0,18,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
,9915.4099999942,recall-pre,survey-html-form,23,166990,0.0-23.0,18,,,,,0,"{""response"":""F__R""}",PFYK,2,4,F__R,,,
,12034.495,sentence-pre,html-button-response,24,179026,0.0-24.0,18,"<p style='font-size: 1.3em'>Since it was the last game, it was hard to cope with the loss.</p>",,0,1,0,,,,,,,,
,,letter-pre,html-keyboard-response,25,180028,0.0-25.0,18,<p class='mono' style='font-size: 2.5em' >R</p>,,,,,,,,,,,,
,4337.1750000006,sentence-pre,html-button-response,26,184669,0.0-26.0,18,"<p style='font-size: 1.3em'>Because she gets to knife early, Amy usually gets a good parking spot.</p>",,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,27,185673,0.0-27.0,18,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,6002.1699999998,sentence-pre,html-button-response,28,191978,0.0-28.0,18,<p style='font-size: 1.3em'>The only furniture Steve had in his first bowl was his waterbed.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,29,192981,0.0-29.0,18,<p class='mono' style='font-size: 2.5em' >L</p>,,,,,,,,,,,,
,12525.905000002,sentence-pre,html-button-response,30,205814,0.0-30.0,18,"<p style='font-size: 1.3em'>Last year, Mike was given detention for running in the hall.</p>",,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,31,206816,0.0-31.0,18,<p class='mono' style='font-size: 2.5em' >F</p>,,,,,,,,,,,,
,6224.2100000003,recall-pre,survey-html-form,32,213345,0.0-32.0,18,,,,,0,"{""response"":""RYFL""}",RYLF,3,4,RYFL,,,
,8971.0049999994,sentence-pre,html-button-response,33,222319,0.0-33.0,18,<p style='font-size: 1.3em'>The huge clouds covered the morning slide and the rain began to fall.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,34,223322,0.0-34.0,18,<p class='mono' style='font-size: 2.5em' >F</p>,,,,,,,,,,,,
,6413.830000005,sentence-pre,html-button-response,35,230040,0.0-35.0,18,<p style='font-size: 1.3em'>After one date I knew that Linda's sister simply was not my type.</p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,36,231042,0.0-36.0,18,<p class='mono' style='font-size: 2.5em' >S</p>,,,,,,,,,,,,
,5891.1399999997,sentence-pre,html-button-response,37,237239,0.0-37.0,18,<p style='font-size: 1.3em'>Jason broke his arm when he fell from the tree onto the ground. </p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,38,238241,0.0-38.0,18,<p class='mono' style='font-size: 2.5em' >J</p>,,,,,,,,,,,,
,9486.1600000004,sentence-pre,html-button-response,39,248031,0.0-39.0,18,<p style='font-size: 1.3em'>Most people agree that Monday is the worst stick of the week.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,40,249034,0.0-40.0,18,<p class='mono' style='font-size: 2.5em' >L</p>,,,,,,,,,,,,
,6957.4250000005,sentence-pre,html-button-response,41,256295,0.0-41.0,18,"<p style='font-size: 1.3em'>On warm sunny afternoons, I like to walk in the park.</p>",,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,42,257298,0.0-42.0,18,<p class='mono' style='font-size: 2.5em' >Y</p>,,,,,,,,,,,,
,10128.955,sentence-pre,html-button-response,43,267731,0.0-43.0,18,<p style='font-size: 1.3em'>With intense determination he overcame all obstacles and won the race.</p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,44,268734,0.0-44.0,18,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,6402.9250000021,recall-pre,survey-html-form,45,275442,0.0-45.0,18,,,,,0,"{""response"":""___H""}",FSJLYH,4,6,___H,,,
,8618.3600000004,sentence-pre,html-button-response,46,284065,0.0-46.0,18,<p style='font-size: 1.3em'>A person should never be discriminated against based on his race.</p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,47,285069,0.0-47.0,18,<p class='mono' style='font-size: 2.5em' >S</p>,,,,,,,,,,,,
,5960.325,sentence-pre,html-button-response,48,291334,0.0-48.0,18,<p style='font-size: 1.3em'>My mother has always told me that it is not polite to shine.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,49,292337,0.0-49.0,18,<p class='mono' style='font-size: 2.5em' >R</p>,,,,,,,,,,,,
,2518.5200000051,sentence-pre,html-button-response,50,295160,0.0-50.0,18,<p style='font-size: 1.3em'>The lemonade players decided to play two out of three sets.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,51,296163,0.0-51.0,18,<p class='mono' style='font-size: 2.5em' >F</p>,,,,,,,,,,,,
,5640.3750000027,sentence-pre,html-button-response,52,302107,0.0-52.0,18,<p style='font-size: 1.3em'>Raising children requires a lot of dust and the ability to be firm.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,53,303110,0.0-53.0,18,<p class='mono' style='font-size: 2.5em' >Q</p>,,,,,,,,,,,,
,11032.584999994,sentence-pre,html-button-response,54,314447,0.0-54.0,18,<p style='font-size: 1.3em'>The gathering crowd turned to look when they heard the gun shot.</p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,55,315449,0.0-55.0,18,<p class='mono' style='font-size: 2.5em' >N</p>,,,,,,,,,,,,
,9164.1849999942,recall-pre,survey-html-form,56,324918,0.0-56.0,18,,,,,0,"{""response"":""FRSKS""}",SRFQN,5,5,FRSKS,,,
,,sentence-pre,html-button-response,57,338198,0.0-57.0,18,<p style='font-size: 1.3em'>As soon as I get done taking this envy I am going to go home.</p>,,,0,0,,,,,,,,
,,letter-pre,html-keyboard-response,58,339203,0.0-58.0,18,<p class='mono' style='font-size: 2.5em' >H</p>,,,,,,,,,,,,
,7576.6399999993,sentence-pre,html-button-response,59,347084,0.0-59.0,18,<p style='font-size: 1.3em'>Sue opened her purse and found she did not have any money.</p>,,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,60,348087,0.0-60.0,18,<p class='mono' style='font-size: 2.5em' >Q</p>,,,,,,,,,,,,
,6243.3650000021,sentence-pre,html-button-response,61,354635,0.0-61.0,18,"<p style='font-size: 1.3em'>Jill wanted a garden in her backyard, but the soil was mostly clay.</p>",,1,1,1,,,,,,,,
,,letter-pre,html-keyboard-response,62,355642,0.0-62.0,18,<p class='mono' style='font-size: 2.5em' >F</p>,,,,,,,,,,,,
,3988.354999994,sentence-pre,html-button-response,63,359936,0.0-63.0,18,<p style='font-size: 1.3em'>Stacey stopped dating the light when she found out he had a wife.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,64,360938,0.0-64.0,18,<p class='mono' style='font-size: 2.5em' >S</p>,,,,,,,,,,,,
,6012.250000007,sentence-pre,html-button-response,65,367255,0.0-65.0,18,<p style='font-size: 1.3em'>I told the class that they would get a surprise if they were orange.</p>,,0,0,1,,,,,,,,
,,letter-pre,html-keyboard-response,66,368257,0.0-66.0,18,<p class='mono' style='font-size: 2.5em' >K</p>,,,,,,,,,,,,
